name,taxon_id,family,count
,,63187,0
Grammotaulius nigropunctatus,546226,130015,33
Grammotaulius nitidus,992228,130015,4
Graniger cordicollis,1150512,49567,1
Graphiphora augur,220615,48670,821
Graphocraerus ventralis,739613,53237,18
Graphoderus austriacus,1084621,57659,3
Graphoderus bilineatus,101813,57659,5
Graphoderus cinereus,547306,57659,8
Graphoderus zonatus,547668,57659,3
,,51953,0
Graphogaster vestita,978721,51953,13
,,47155,0
,,47155,0
Grapholita caecana,527204,47155,7
Grapholita compositella,472124,47155,451
Grapholita coronillana,883164,47155,6
Grapholita delineana,508164,47155,138
,,47155,0
Grapholita discretana,894702,47155,14
,,47155,0
,,47155,0
,,47155,0
Grapholita internana,527209,47155,13
,,47155,0
,,47155,0
,,47155,0
Grapholita lathyrana,527212,47155,1
,,47155,0
Grapholita lunulana,466783,47155,19
,,47155,0
Grapholita orobana,527215,47155,11
Grapholita pallifrontana,527216,47155,8
,,47155,0
Graphomya maculata,130719,70144,723
Graphomya minor,70142,70144,4
Graphopsocus cruciatus,200017,200019,2899
Graphosoma italicum,84804,47742,554
Graphosoma semipunctatum,61967,47742,1421
Graptodytes bilineatus,992233,57659,1
,,57659,0
Graptodytes granularis,992232,57659,5
Graptodytes pictus,547307,57659,6
,,57659,0
Graptoleberis testudinaria,338144,85693,9
Graptopeltus lynceus,554454,141732,87
Graptostethus servus,353457,55558,410
Graptus nictitans,1050861,48736,2
Graptus triguttatus,547743,48736,30
Gravenhorstia picta,519181,47199,6
Gravitarmata margarotana,334330,47155,38
,,48026,0
Greenomyia mongolica,604279,83736,4
,,47199,0
,,48026,0
,,245197,0
,,245197,0
Griposia aprilina,343158,48670,844
Gronops inaequalis,574724,48736,5
Gronops lunatus,544622,48736,2
,,50186,0
Gryllomorpha dalmatina,466306,52884,936
Gryllomorpha uclensis,496762,52884,55
Gryllotalpa gryllotalpa,71219,71220,1348
,,71220,0
Gryllotalpa septemdecimchromosomica,841646,71220,22
Gryllotalpa vineae,503713,71220,106
Gryllus bimaculatus,71247,52884,2114
Gryllus campestris,71248,52884,5207
Grynobius planus,510185,82167,3
Grynocharis oblonga,101831,903246,47
,,1078214,0
,,1078214,0
Gryon misellum,485043,1078214,3
,,1078214,0
Grypocoris sexguttatus,204707,53505,365
Grypocoris stysi,204686,53505,605
Grypotes puncticollis,914583,53237,10
Grypotes staurus,1088614,53237,6
Grypus brunnirostris,220681,48736,1
Grypus equiseti,220682,48736,89
Guanchia pubescens,775643,49528,108
,,60923,0
,,53816,0
,,53275,0
Gyas annulatus,526048,57325,68
Gyas titanus,699365,57325,219
,,245190,0
Gymnancyla canella,524814,49683,7
Gymnancyla ruscinonella,1270264,49683,33
,,48736,0
Gymnetron beccabungae,624433,48736,3
,,48736,0
Gymnetron rostellum,624434,48736,1
,,48736,0
Gymnetron veronicae,624435,48736,15
Gymnetron villosulum,544703,48736,31
Gymnocheta viridis,495749,51953,320
,,329822,0
,,329822,0
,,329822,0
,,84670,0
,,84670,0
,,84670,0
Gymnocnemia variegata,850443,49358,35
Gymnomerus laevipes,466426,52747,60
Gymnomus caesius,500813,154606,13
,,154606,0
,,154606,0
,,154606,0
Gymnophora arcuata,1200559,55351,1
Gymnopleurus flagellatus,549124,48201,9
Gymnopleurus geoffroyi,716648,48201,11
Gymnopleurus mopsus,578480,48201,35
,,48201,0
,,55351,0
,,68020,0
,,68020,0
,,68020,0
,,68020,0
,,68020,0
,,68020,0
,,68020,0
Gymnopternus metallicus,992261,68020,2
Gymnoscelis rufifasciata,311619,49530,7199
Gymnosoma clavatum,489169,51953,14
,,51953,0
Gymnosoma dolycoridis,326617,51953,2
Gymnosoma nitens,466297,51953,20
Gymnosoma nudifrons,496847,51953,19
Gymnosoma rotundatum,460533,51953,156
Gymnosoma rungsi,469369,51953,1
,,47951,0
Gymnusa variegata,1239267,47951,1
Gynaephora fascelina,1260962,121850,205
Gynaephora selenitica,824532,121850,53
Gynandromorphus etruscus,480319,49567,22
Gynnidomorpha alismana,527219,47155,6
Gynnidomorpha luridana,527220,47155,3
Gynnidomorpha minimana,527222,47155,1
Gynnidomorpha permixtana,527223,47155,10
Gynnidomorpha rubricana,1323795,47155,1
,,47155,0
,,47951,0
,,47404,0
,,47404,0
Gypsochroa renitidata,892862,49530,34
Gypsonoma aceriana,366299,47155,29
Gypsonoma dealbana,324316,47155,152
,,47155,0
Gypsonoma minutana,527227,47155,48
Gypsonoma nitidulana,497655,47155,6
Gypsonoma oppressana,527228,47155,13
Gypsonoma sociana,512735,47155,77
,,119971,0
,,119971,0
,,119971,0
Gyrinus distinctus,992267,119971,3
,,119971,0
,,119971,0
Gyrinus natator,706655,119971,1
,,119971,0
Gyrinus substriatus,311302,119971,2
Gyrinus suffriani,492112,119971,2
Gyrinus urinator,496766,119971,1
Gyrohypnus angustatus,178034,47951,2
,,47951,0
Gyrohypnus fracticornis,178033,47951,5
,,47951,0
Gyrophaena affinis,457812,47951,3
Gyrophaena bihamata,956837,47951,1
Gyrophaena boleti,992290,47951,8
,,47951,0
,,47951,0
,,47951,0
,,47951,0
,,47951,0
Gyrophaena lucidula,992286,47951,1
Gyrophaena manca,992291,47951,2
,,47951,0
,,47951,0
,,47951,0
,,47951,0
Gyrophaena polita,1086199,47951,3
,,47951,0
,,47951,0
,,47951,0
,,47951,0
Habritys brevicornis,1105840,125448,3
Habrocerus capillaricornis,178022,47951,40
,,47951,0
,,47951,0
,,48139,0
Habrolepis dalmanni,407349,69778,2
,,81975,0
,,81975,0
Habroleptoides confusa,779369,81975,3
,,81975,0
,,81975,0
,,54964,0
Habroloma triangulare,872322,54964,2
Habrophlebia fusca,482040,81975,3
Habrophlebia lauta,779372,81975,1
Habropoda tarsata,703875,47221,91
Habropoda zonatula,933428,47221,9
,,47982,0
,,47982,0
Habrosyne pyritoides,322132,84430,1894
Hada plebeja,357809,48670,1187
Hadena adriana,875881,48670,5
Hadena albimacula,483445,48670,109
Hadena bicruris,335610,48670,335
Hadena caesia,483446,48670,82
Hadena clara,1114274,48670,1
Hadena compta,324134,48670,329
Hadena confusa,325612,48670,291
Hadena consparcatoides,1119166,48670,3
Hadena filograna,740116,48670,73
Hadena irregularis,483443,48670,48
Hadena luteocincta,824687,48670,14
Hadena magnolii,782672,48670,122
Hadena perplexa,357390,48670,245
Hadena ruetimeyeri,1254821,48670,1
Hadena sancta,466322,48670,117
Hadena silenes,875882,48670,35
Hadena tephroleuca,782677,48670,23
Hadreule elongatula,992441,82343,1
,,82167,0
Hadrobregmus denticollis,491082,82167,30
Hadrobregmus pertinax,604923,82167,68
,,55699,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Hadrodemus m-flavum,471488,53505,464
Hadrodemus noualhieri,466541,53505,5
,,47951,0
Hadrophyes sulphurella,887688,53505,5
Hadroplontus litura,178013,48736,30
Hadroplontus trimaculatus,854923,48736,17
Haemaphysalis concinna,1157469,51673,1
Haemaphysalis inermis,701554,51673,5
Haemaphysalis punctata,538192,51673,10
Haemaphysalis sulcata,538193,51673,1
Haematobia irritans,449246,70144,4
,,70144,0
,,70144,0
Haematobosca stimulans,739100,70144,7
Haematoloma dorsata,466689,61863,316
,,47821,0
Haematopota crassicornis,70188,47821,8
,,47821,0
Haematopota grandis,739462,47821,1
Haematopota italica,472854,47821,8
,,47821,0
Haematopota pluvialis,130395,47821,258
Haematopota scutellata,1413729,47821,1
,,47821,0
Haemerosia renalis,823490,48670,19
,,245176,0
,,47199,0
Haeterius ferrugineus,534889,68869,26
Hagenella clathrata,546238,172903,28
Hahnia helveola,772900,153505,3
Hahnia nava,772926,153505,3
Hahnia ononidum,220861,153505,2
Hahnia petrobia,772934,153505,3
,,153505,0
,,153505,0
,,153505,0
Halacritus punctum,1086463,68869,1
Halammobia pellucida,1015078,53816,2
Halesus digitatus,497231,130015,30
Halesus radiatus,334223,130015,65
,,130015,0
,,130015,0
,,371093,0
,,143219,0
,,143219,0
,,49707,0
,,49707,0
,,49707,0
Halictus brunnescens,1229089,49707,7
,,49707,0
Halictus cochlearitarsis,1235988,49707,4
,,49707,0
Halictus crenicornis,433736,49707,5
Halictus fulvipes,747427,49707,176
,,49707,0
Halictus langobardicus,433743,49707,7
Halictus maculatus,484542,49707,81
Halictus patellatus,1229283,49707,4
,,49707,0
Halictus quadricinctus,484543,49707,165
Halictus rubicundus,127747,49707,3608
Halictus scabiosae,415589,49707,4705
Halictus sexcinctus,704040,49707,222
Halictus simplex,706542,49707,8
,,49707,0
,,49707,0
Halidamia affinis,321639,60628,61
,,173193,0
Haliplus confinis,624438,173193,1
Haliplus flavicollis,992459,173193,7
,,173193,0
,,173193,0
Haliplus fulvus,220876,173193,1
,,173193,0
,,173193,0
Haliplus immaculatus,1130532,173193,1
Haliplus laminatus,1082148,173193,1
Haliplus lineatocollis,498536,173193,10
,,173193,0
Haliplus obliquus,498537,173193,1
Haliplus ruficollis,624419,173193,1
,,173193,0
,,173193,0
,,173193,0
,,171479,0
Hallodapus montandoni,548837,53505,3
Hallodapus rufescens,548838,53505,2
Hallodapus suturalis,548839,53505,10
Hallomenus axillaris,992460,174618,5
Hallomenus binotatus,458145,174618,27
,,47951,0
,,47951,0
,,47951,0
,,47951,0
Halophiloscia couchii,469862,469880,49
Halophiloscia hirsuta,946645,469880,1
,,469880,0
,,469880,0
Halorates reprobus,783962,67599,1
Halosalda lateralis,887491,135298,4
,,143336,0
Halotydeus hydrodromus,1155910,245222,1
Haltichella rufipes,707496,121516,19
,,125448,0
,,125448,0
,,125448,0
,,125448,0
Halticus apterus,555937,53505,52
Halticus luteicollis,498538,53505,100
Halticus macrocephalus,887607,53505,3
,,53505,0
Halticus pusillus,887610,53505,4
,,53505,0
Halydaia aurea,1406755,51953,2
Halyzia sedecimguttata,52881,48486,4802
Hamamelistes betulinus,554456,52381,1
Hamearis lucina,133154,59166,1501
Hammerschmidtia ferruginea,319958,49995,8
,,53237,0
Hapalaraea pygmaea,992473,47951,3
,,127593,0
Haplochrois buvati,1145362,81988,2
,,81988,0
,,55699,0
Haplodrassus cognatus,788825,50168,2
,,50168,0
Haplodrassus dalmatensis,341752,50168,6
,,50168,0
,,50168,0
,,50168,0
,,50168,0
,,50168,0
Haplodrassus rufipes,783500,50168,1
,,50168,0
Haplodrassus signifer,153617,50168,15
Haplodrassus silvestris,547278,50168,3
,,50168,0
,,50168,0
Haploembia solieri,56835,56836,50
Haploglossa gentilis,992479,47951,1
Haploglossa marginalis,992478,47951,1
,,47951,0
,,47951,0
Haploglossa villosula,992474,47951,2
,,203211,0
Haplophthalmus danicus,220920,86114,722
,,86114,0
,,86114,0
,,86114,0
,,86114,0
,,121483,0
Haploprocta sulcicornis,327178,51777,418
,,143336,0
,,143336,0
,,143336,0
,,143336,0
,,143336,0
,,143336,0
,,143336,0
,,143336,0
,,143336,0
,,143336,0
,,143336,0
,,143336,0
,,143336,0
Haplothrips subtilissimus,566240,143336,1
Haplothrips tritici,497122,143336,1
Haplotinea insectella,453423,124262,2
,,53237,0
,,53237,0
,,53237,0
,,53237,0
Hardya tenuis,914590,53237,9
Harmandiola cavernosa,486214,55699,49
Harmandiola globuli,547094,55699,23
,,55699,0
,,55699,0
Harmandiola tremulae,430136,55699,322
,,53275,0
,,53275,0
,,69200,0
,,69200,0
,,69200,0
Harpactea hombergi,318911,69200,213
Harpactea lepida,705967,69200,1
,,69200,0
Harpactea rubicunda,784253,69200,79
,,69200,0
,,69200,0
,,69200,0
,,69200,0
,,69200,0
,,69200,0
,,69200,0
Harpactus affinis,1457026,51955,1
Harpactus elegans,635059,51955,16
,,51955,0
Harpactus formosus,1082314,51955,1
Harpactus laevis,901903,51955,5
Harpactus lunatus,1004770,51955,2
Harpactus tumidus,1005215,51955,2
Harpagoxenus sublaevis,102320,47336,3
Harpalus affinis,131092,49567,1151
,,49567,0
Harpalus anxius,498540,49567,1
Harpalus atratus,498541,49567,21
Harpalus attenuatus,131094,49567,1
Harpalus autumnalis,992493,49567,3
,,49567,0
Harpalus dimidiatus,498542,49567,129
Harpalus dispar,1084294,49567,1
Harpalus distinguendus,342216,49567,319
Harpalus flavescens,857251,49567,22
,,49567,0
,,49567,0
Harpalus fuscicornis,716865,49567,1
Harpalus fuscipalpis,220951,49567,2
,,49567,0
Harpalus honestus,496986,49567,10
Harpalus laevipes,220956,49567,10
Harpalus latus,131096,49567,8
Harpalus luteicornis,498543,49567,3
,,49567,0
,,49567,0
,,49567,0
,,49567,0
,,49567,0
,,49567,0
Harpalus pumilus,498545,49567,8
Harpalus punctatostriatus,1084292,49567,10
Harpalus pygmaeus,923018,49567,1
Harpalus rubripes,131098,49567,217
Harpalus rufipalpis,498548,49567,3
Harpalus serripes,498549,49567,23
,,49567,0
Harpalus smaragdinus,737119,49567,9
Harpalus solitaris,220969,49567,4
Harpalus subcylindricus,498546,49567,1
Harpalus sulphuripes,498550,49567,3
Harpalus tardus,131102,49567,37
,,49567,0
,,49567,0
Harpella forficella,361924,81690,782
Harpiphorus lepidus,992495,60628,10
Harpocera thoracica,464103,53505,1165
,,122236,0
Harpyia milhauseri,325613,47718,784
Hartigiola annulipes,547095,55699,643
,,53237,0
Hauptidia maroccana,483591,53237,4
,,53237,0
Hayhurstia atriplicis,454426,52381,16
,,70144,0
Hebecnema nigra,494947,70144,1
,,70144,0
Hebecnema umbratica,922202,70144,2
Hebecnema vespertina,452792,70144,1
Hebia flavipes,1088382,51953,3
,,178192,0
,,178192,0
Hebrus pusillus,624522,178192,18
Hebrus ruficeps,624523,178192,10
,,63187,0
,,53237,0
Hecamede albicans,917786,84670,36
,,84670,0
,,84670,0
Hecatera bicolorata,358028,48670,412
Hecatera cappa,830671,48670,47
Hecatera corsica,874257,48670,2
Hecatera dysodea,124318,48670,1074
Hecatera weissi,325615,48670,273
Hedobia pubescens,510191,82167,6
Hedya dimidiana,774786,47155,31
Hedya nubiferana,320099,47155,1098
Hedya ochroleucana,220996,47155,253
Hedya pruniana,474514,47155,559
Hedya salicella,470719,47155,357
Hedychridium ardens,127804,126149,5
,,126149,0
,,126149,0
Hedychridium coriaceum,992563,126149,4
,,126149,0
,,126149,0
,,126149,0
Hedychridium monochroum,901910,126149,1
Hedychridium roseum,740206,126149,54
,,126149,0
,,126149,0
Hedychrum chalybaeum,1119188,126149,34
Hedychrum gerstaeckeri,479660,126149,5
,,126149,0
,,126149,0
Hedychrum nobile,708234,126149,7
Hedychrum rutilans,469708,126149,459
,,126149,0
,,81988,0
Heinemannia festivella,875352,81988,1
Heinrichiella obscura,1446137,47199,6
Helcomyza ustulata,775651,373033,8
,,63187,0
,,63187,0
,,63187,0
Helconidea dentator,904421,63187,2
Helconidea ruspator,883977,63187,4
Helcostizus restaurator,1396986,47199,4
Helcystogramma lamprostoma,1229140,55519,88
Helcystogramma lineolella,806854,55519,4
Helcystogramma lutatella,371256,55519,68
Helcystogramma rufescens,471752,55519,207
Helcystogramma triannulella,371224,55519,123
,,53275,0
,,86114,0
,,464956,0
,,154606,0
Heleomyza modesta,1503474,154606,1
Heleomyza serrata,1087491,154606,1
,,61949,0
,,61949,0
,,245154,0
,,245154,0
,,245154,0
,,245154,0
,,245154,0
,,47199,0
,,47199,0
Helina abdominalis,890776,70144,1
,,70144,0
,,70144,0
,,70144,0
,,70144,0
,,70144,0
,,70144,0
Helina clara,337015,70144,16
,,70144,0
Helina depuncta,567224,70144,2
Helina evecta,452795,70144,69
Helina impuncta,779036,70144,6
,,70144,0
Helina lasiophthalma,962132,70144,1
Helina latitarsis,514052,70144,5
,,70144,0
,,70144,0
,,70144,0
,,70144,0
Helina protuberans,894941,70144,2
,,70144,0
Helina reversio,452807,70144,11
Helina setiventris,1200531,70144,1
Helina sexmaculata,390350,70144,21
,,70144,0
,,70144,0
,,70144,0
,,49574,0
,,49574,0
,,49574,0
,,49574,0
Heliodines roesella,1047934,82516,5
Heliomata glarearia,519055,49530,612
,,53816,0
Heliophanus aeneus,491165,48139,21
Heliophanus apiatus,466264,48139,247
Heliophanus auratus,541791,48139,128
Heliophanus cupreus,141758,48139,425
,,48139,0
Heliophanus dubius,320612,48139,6
Heliophanus edentulus,797008,48139,3
,,48139,0
Heliophanus flavipes,141759,48139,42
Heliophanus kochii,468018,48139,332
Heliophanus lineiventris,360575,48139,22
Heliophanus melinus,491448,48139,141
Heliophanus patagiatus,786763,48139,21
Heliophanus rufithorax,765016,48139,8
Heliophanus tribulosus,481340,48139,404
Heliothela wulfeniana,792322,52002,135
Heliothis maritima,363122,48670,8
Heliothis nubigera,483526,48670,88
Heliothis ononis,146801,48670,23
Heliothis peltigera,347024,48670,1175
Heliothis viriplaca,333532,48670,851
Heliozela hammoniella,522500,126380,6
Heliozela lithargyrellum,1321981,126380,1
Heliozela resplendella,522499,126380,7
Heliozela sericiella,522498,126380,6
,,47992,0
,,47992,0
Helius longirostris,1087687,47992,3
,,47992,0
Helleria brevicornis,779774,210130,43
,,47404,0
,,47404,0
,,47404,0
,,47404,0
Hellinsia didactylites,547231,47404,7
Hellinsia inulae,1148000,47404,2
,,47404,0
Hellinsia tephradactyla,483689,47404,4
Hellula undalis,208101,52002,1057
Hellwigia elegans,1157252,47199,1
Helochares lividus,953370,127444,1
Helochares obscurus,776969,127444,11
Helochares punctatus,547324,127444,4
Helophilus hybridus,447126,49995,852
Helophilus pendulus,52486,49995,8093
Helophilus trivittatus,70415,49995,2958
Helophora insignis,221124,67599,10
,,1156101,0
,,1156101,0
,,1156101,0
,,1156101,0
Helophorus brevipalpis,131103,1156101,5
,,1156101,0
,,1156101,0
Helophorus flavipes,992575,1156101,1
,,1156101,0
,,1156101,0
Helophorus grandis,131106,1156101,7
,,1156101,0
,,1156101,0
,,1156101,0
,,1156101,0
,,1156101,0
,,1156101,0
,,1156101,0
Helophorus nanus,992585,1156101,1
,,1156101,0
,,1156101,0
,,1156101,0
,,1156101,0
,,1156101,0
Helops caeruleus,631075,53816,26
Helops rossii,1082071,53816,15
Helorus anomalipes,853749,371087,5
,,371087,0
Helorus ruficornis,853751,371087,1
,,371087,0
,,52381,0
Helotropha leucostigma,340646,48670,330
Hemaris fuciformis,51668,47213,1575
Hemaris tityus,346902,47213,509
,,118993,0
,,118993,0
Hemerobius gilvus,1089850,118993,2
Hemerobius handschini,546180,118993,1
Hemerobius humulinus,270800,118993,94
Hemerobius lutescens,366190,118993,12
Hemerobius marginatus,622350,118993,32
Hemerobius micans,538592,118993,115
Hemerobius nitidulus,546179,118993,21
Hemerobius perelegans,911898,118993,2
,,118993,0
,,118993,0
Hemerobius simulans,454974,118993,2
Hemerobius stigma,307648,118993,328
,,118993,0
,,118993,0
,,49460,0
,,49460,0
,,51469,0
Hemichneumon subdolus,992595,47199,1
Hemichroa australis,794459,60628,86
Hemichroa crocea,344755,60628,199
Hemicoelus canaliculatus,1037713,82167,1
Hemicoelus costatus,547568,82167,6
Hemicoelus fulvicornis,550659,82167,16
,,82167,0
Hemicrepidius hirtus,488886,53248,15
Hemicrepidius niger,456328,53248,140
,,85732,0
Hemilea dimidiata,784008,47990,11
,,141764,0
Hemipenthes maura,555637,51558,812
Hemipenthes morio,321705,51558,2188
Hemipenthes velutina,466606,51558,530
Hemipenthes villeneuvi,1063783,51558,5
,,85012,0
Hemiptarsenus ornatus,1248701,85012,2
,,85012,0
Hemipterochilus bembeciformis,1082462,52747,12
,,171479,0
,,171479,0
,,127444,0
,,127444,0
Hemistola chrysoprasaria,430528,49530,610
,,47199,0
,,47199,0
Hemithea aestivaria,322722,49530,2078
,,61949,0
,,61949,0
,,61949,0
,,61949,0
,,61949,0
,,61949,0
,,61949,0
,,125448,0
Hemyda obscuripennis,778745,51953,11
Hemyda vittata,547154,51953,6
Hendelia beckeri,628758,157184,2
Henestaris halophilus,1089356,146952,11
,,146952,0
Henestaris laticeps,704395,146952,29
Henia bicarinata,575156,133161,2
Henia brevis,575158,133161,1
,,133161,0
,,133161,0
Henia vesuviana,68721,133161,162
Henosepilachna angusticollis,961261,48486,11
Henosepilachna argus,424391,48486,818
,,48486,0
,,174139,0
,,53237,0
,,53237,0
Hepialus humuli,205224,53783,795
Hepiopelmus melanogaster,1061792,47199,1
Hepiopelmus variegatorius,768660,47199,8
Heptagenia flava,546145,48006,6
Heptagenia longicauda,415484,48006,2
Heptagenia sulphurea,482035,48006,46
,,1398093,0
Heptamelus ochroleucus,992619,1398093,1
Heptatoma pellucens,547151,47821,96
,,48201,0
,,51953,0
Hercostomus appendiculatus,466471,68020,1
,,68020,0
,,68020,0
,,68020,0
,,68020,0
,,68020,0
,,68020,0
Hercostomus germanus,992620,68020,2
,,68020,0
,,68020,0
,,68020,0
,,68020,0
Hercostomus nigriplantis,1087364,68020,5
Hercostomus parvilamellatus,1435736,68020,2
,,68020,0
,,68020,0
,,68020,0
Heriades crenulata,919396,52777,14
Heriades rubicola,1479225,52777,5
Heriades truncorum,124221,52777,134
Heriaeus graminicola,551110,47866,39
Heriaeus hirtus,486490,47866,126
Heriaeus oblongus,497483,47866,108
Heriaeus setiger,714066,47866,3
Herina frondescentiae,578473,125458,85
Herina lacustris,361273,125458,12
Herina lugubris,857021,125458,7
Herina nigrina,1364559,125458,7
,,125458,0
,,125458,0
Herina parva,1366087,125458,2
Herina scutellaris,1460674,125458,1
Herina tristis,359916,125458,6
Heringia heringi,486860,49995,3
Heringocrania unimaculella,805808,173582,12
Hermaeophaga cicatrix,1251188,51146,1
Hermaeophaga mercurialis,561180,51146,28
Hermaeophaga ruficollis,849835,51146,6
Herminia grisealis,322130,121850,769
Herminia tarsicrinalis,476140,121850,710
Herminia tarsipennalis,468006,121850,980
Herminia tenuialis,577885,121850,10
Herophila tristis,446782,47961,397
,,47199,0
,,47199,0
,,47199,0
,,85722,0
,,85722,0
,,85722,0
,,85722,0
Herpetogramma licarsisalis,243911,52002,2595
Herrichia excelsella,773381,81690,6
,,50168,0
Hesium domino,914598,53237,18
Hesperia comma,58468,47653,2596
,,84735,0
Hesperocorixa linnaei,554457,84735,5
,,84735,0
Hesperocorixa sahlbergi,554458,84735,17
Hesperophanes sericeus,556937,47961,47
Hesperus rufipennis,784694,47951,3
Heteralonia aeaca,860822,51558,11
Heteralonia algira,1107414,51558,3
Heteralonia megerlei,775041,51558,36
,,60628,0
Heterarthrus fiora,1294021,60628,20
Heterarthrus microcephalus,992639,60628,7
Heterarthrus nemoratus,774922,60628,27
Heterarthrus ochropoda,992638,60628,8
Heterarthrus vagans,793601,60628,27
Heterarthrus wuestneii,898038,60628,3
Heterhelus scutellaris,992637,332219,2
,,332219,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Heterischnus truncator,703096,47199,3
,,53505,0
Heterocapillus perpusillus,1147781,53505,1
Heterocapillus tigripes,887692,53505,3
,,53505,0
Heterocerus fenestratus,733190,174627,116
Heterocerus flexuosus,992642,174627,7
Heterocerus fossor,1111278,174627,1
Heterocerus fusculus,992643,174627,8
Heterocerus marginatus,983546,174627,5
Heterocerus obsoletus,606938,174627,9
Heterocerus parallelus,1085690,174627,2
,,49574,0
,,49574,0
,,47199,0
,,53505,0
Heterocordylus erythropthalmus,992647,53505,1
Heterocordylus genistae,481018,53505,20
,,53505,0
,,53505,0
Heterocordylus parvulus,481019,53505,2
Heterocordylus tibialis,481017,53505,26
Heterocordylus tumidicornis,481022,53505,3
Heterocypris incongruens,210271,85722,7
,,85722,0
,,85722,0
,,53248,0
Heterogaster affinis,852249,177890,19
Heterogaster artemisiae,971893,177890,54
Heterogaster cathariae,468925,177890,55
Heterogaster urticae,390463,177890,616
Heterogenea asella,177860,84165,82
Heterogynis canalensis,547494,320876,8
Heterogynis penella,320875,320876,15
,,320876,0
,,320876,0
,,63187,0
,,48736,0
Heteromurus major,296583,132310,21
Heteromurus nitidus,296584,132310,21
,,154606,0
Heteromyza commixta,1020259,154606,3
Heteromyza oculata,490554,154606,3
Heteromyza rotundicornis,1189660,154606,3
Heteropelma amictum,790504,47199,3
,,47199,0
Heteropogon manicatus,1124601,47982,1
,,47982,0
Heteropterus morpheus,362062,47653,1149
,,179535,0
,,179535,0
Heterosminthurus insignis,882818,179535,1
,,63187,0
,,47951,0
Heterotheridion nigrovariegatum,735068,47371,96
,,47951,0
,,47951,0
,,47951,0
,,47951,0
,,47951,0
,,47951,0
Heterotoma diversipes,1110143,53505,5
Heterotoma planicornis,324676,53505,1150
,,67599,0
,,53275,0
,,203209,0
,,48736,0
,,48736,0
,,47992,0
,,47992,0
,,47992,0
,,47992,0
,,48086,0
Hexomyza sarothamni,1143477,48086,2
,,48086,0
,,48086,0
Heydenia pretiosa,957597,1426991,4
,,982244,0
Hilaira excisa,784161,67599,2
,,49460,0
,,49460,0
,,49460,0
,,49460,0
Hilara chorica,1200368,49460,1
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
Hilara maura,897938,49460,6
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
,,49460,0
Himacerus apterus,333735,129878,1952
,,129878,0
Himacerus major,447108,129878,126
Himacerus mirmicoides,130127,129878,2640
,,69828,0
Himantarium europaeum,1093305,69828,3
Himantarium gabrielis,513922,69828,87
,,69828,0
,,47199,0
Hinatara excisa,1305123,60628,1
Hinatara recta,992749,60628,30
Hipparchia alcyone,362064,47922,546
Hipparchia aristaeus,102786,47922,106
Hipparchia fagi,102792,47922,733
Hipparchia fidia,141750,47922,982
Hipparchia genava,484114,47922,24
Hipparchia neomiris,102798,47922,71
Hipparchia semele,102800,47922,3751
Hipparchia statilinus,141751,47922,2095
Hippobosca equina,451397,48818,223
Hippobosca longipennis,669545,48818,17
Hippodamia tredecimpunctata,221381,48486,1590
Hippotion celerio,199458,47213,1907
Hippuriphila modeeri,992751,51146,6
,,373166,0
,,245044,0
Hirsutiella zachvatkini,1193199,245044,1
,,85586,0
,,85586,0
,,47961,0
Hirtodrosophila cameraria,1028867,67742,3
Hirtodrosophila confusa,737831,67742,8
Hirtodrosophila trivittata,839686,67742,10
Hirudisoma latum,1497788,154911,2
Hispa atra,333456,51146,418
Hister bissexstriatus,992755,68869,4
Hister funestus,992754,68869,1
Hister grandicollis,1421025,68869,5
Hister helluo,986720,68869,3
Hister illigeri,525901,68869,11
,,68869,0
,,68869,0
,,68869,0
Hister quadrinotatus,523428,68869,5
Hister unicolor,497228,68869,12
Histeromerus mystacinus,1073508,63187,1
,,121464,0
Histopona torpida,701423,47345,53
Histricostoma argenteolunulatum,527341,245376,30
Histricostoma dentipalpe,526518,245376,44
,,121516,0
,,121516,0
,,121516,0
Hodebertia testalis,711646,52002,169
Hofmannophila pseudospretella,129570,81690,3485
Hogna radiata,326871,47416,3955
,,981070,0
Holcocranum saturejae,543283,372918,51
Holcogaster fibulata,468902,47742,443
,,55519,0
,,210585,0
Holcostethus albipes,533994,47742,137
,,47742,0
Holcostethus sphacelatus,560146,47742,466
,,203283,0
,,69200,0
Holobus apicatus,992777,47951,2
Holobus flavicornis,992776,47951,1
,,126380,0
Holocentropus dubius,546246,154684,2
,,154684,0
,,154684,0
Hololepta plana,343748,68869,138
,,173237,0
Holopedium gibberum,483820,483821,4
,,203230,0
Holopogon chalcogaster,324262,47982,6
,,47982,0
Holopogon fumipennis,1111296,47982,17
Holopogon melas,1096077,47982,2
Holopogon nigripennis,326622,47982,20
Holopogon priscus,780613,47982,1
Holopogon venustus,1348988,47982,1
,,126149,0
,,126149,0
,,126149,0
Holopyga fervida,902445,126149,52
Holopyga generosa,547548,126149,75
