name,taxon_id,ancestry,family
Phtheochroa ecballiella,1324226,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa frigidana,941769,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa fulvicinctana,858694,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa inopiana,527527,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa purana,1062051,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa purpuratella,1452693,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa reisseri,1323209,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa rugosana,527528,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa simoniana,575047,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa sodaliana,527530,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phtheochroa vulneratana,453461,48460/1/47120/372739/47158/184884/47157/47156/47155/124615/199541/1127237/203905,47155
Phthinia humilis,1200141,48460/1/47120/372739/47158/184884/47822/154259/489328/493389/83736/377676,83736
Phthinia winnertzi,1005931,48460/1/47120/372739/47158/184884/47822/154259/489328/493389/83736/377676,83736
Phthiracarus ferrugineus,917058,48460/1/47120/245097/47119/52788/129763/81508/332183/746595/1396469/245225/245219/249718,245219
Phthiracarus laevigatus,917060,48460/1/47120/245097/47119/52788/129763/81508/332183/746595/1396469/245225/245219/249718,245219
Phthiracarus nitens,986756,48460/1/47120/245097/47119/52788/129763/81508/332183/746595/1396469/245225/245219/249718,245219
Phthiria canescens,1409019,48460/1/47120/372739/47158/184884/47822/48091/372865/354603/51558/498072/639745/326646,51558
Phthiria gaedii,782757,48460/1/47120/372739/47158/184884/47822/48091/372865/354603/51558/498072/639745/326646,51558
Phthiria minuta,1046741,48460/1/47120/372739/47158/184884/47822/48091/372865/354603/51558/498072/639745/326646,51558
Phthiria pulicaria,715267,48460/1/47120/372739/47158/184884/47822/48091/372865/354603/51558/498072/639745/326646,51558
Phthiria vagans,1082123,48460/1/47120/372739/47158/184884/47822/48091/372865/354603/51558/498072/639745/326646,51558
Phthiridium biarticulatum,1285885,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/342767/347847/347845/477104,347845
Phthitia empirica,395124,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/774570/177496/487284/377678,177496
Phtora crenata,1015085,48460/1/47120/372739/47158/184884/47208/71130/372852/47593/53816/460431/510299/1015079,53816
Phycita acericola,1323210,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/204663,49683
Phycita coronatella,1148036,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/204663,49683
Phycita meliella,1148037,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/204663,49683
Phycita poteriella,853555,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/204663,49683
Phycita roborella,465844,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/204663,49683
Phycita torrenti,1321817,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/204663,49683
Phycitodes albatella,227917,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/178469,49683
Phycitodes binaevella,367043,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/178469,49683
Phycitodes gallicella,1324719,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/178469,49683
Phycitodes inquinatella,479789,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/178469,49683
Phycitodes lacteella,603479,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/178469,49683
Phycitodes maritima,524827,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/178469,49683
Phycitodes saxicola,524823,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/178469,49683
Phycitodes subcretacella,1336689,48460/1/47120/372739/47158/184884/47157/49682/49683/122925/122926/178469,49683
Phycosoma inornatum,784210,48460/1/47120/245097/47119/47118/120474/342614/319384/47371/993362/250010,47371
Phygadeuon dimidiatus,1397649,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon dromicus,1397650,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon dumetorum,1397651,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon exiguus,1397652,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon fumator,1005941,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon geniculatus,1397653,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon laeviventris,1397654,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon meridionator,1397655,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon nitidus,1397657,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon ovaliformis,1397658,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon ovatus,1397659,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon pegomyiae,854986,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon punctiventris,1397660,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon subtilis,1397661,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon trichops,1005942,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon troglodytes,1397662,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon variabilis,1397663,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phygadeuon vexator,1005943,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/1048860/518996/1048866/250392,47199
Phylan abbreviatus,327585,48460/1/47120/372739/47158/184884/47208/71130/372852/47593/53816/1501780/1015135/1246807/326513,53816
Phylan intermedius,1152126,48460/1/47120/372739/47158/184884/47208/71130/372852/47593/53816/1501780/1015135/1246807/326513,53816
Phylan pilipes,1453680,48460/1/47120/372739/47158/184884/47208/71130/372852/47593/53816/1501780/1015135/1246807/326513,53816
Phylidorea abdominalis,1087606,48460/1/47120/372739/47158/184884/47822/154259/179916/51226/47992/489803/575121,47992
Phylidorea bicolor,1005940,48460/1/47120/372739/47158/184884/47822/154259/179916/51226/47992/489803/575121,47992
Phylidorea ferruginea,888891,48460/1/47120/372739/47158/184884/47822/154259/179916/51226/47992/489803/575121,47992
Phylidorea fulvonervosa,853767,48460/1/47120/372739/47158/184884/47822/154259/179916/51226/47992/489803/575121,47992
Phylidorea heterogyna,575119,48460/1/47120/372739/47158/184884/47822/154259/179916/51226/47992/489803/575121,47992
Phylidorea longicornis,1087593,48460/1/47120/372739/47158/184884/47822/154259/179916/51226/47992/489803/575121,47992
Phylidorea nervosa,1087594,48460/1/47120/372739/47158/184884/47822/154259/179916/51226/47992/489803/575121,47992
Phylidorea squalens,1005939,48460/1/47120/372739/47158/184884/47822/154259/179916/51226/47992/489803/575121,47992
Phyllaphis fagi,142754,48460/1/47120/372739/47158/184884/47744/334037/901813/52380/52381/373514/142755,52381
Phyllobius arborator,467588,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius argentatus,52514,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius betulinus,545159,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius glaucus,544018,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius maculicornis,545401,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius oblongus,227925,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius pomaceus,450664,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius pyri,483640,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius roboretanus,546002,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius virideaeris,490528,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius viridicollis,493987,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobius xanthocnemus,1085437,48460/1/47120/372739/47158/184884/47208/71130/372852/60473/48736/203294/373776/52515,48736
Phyllobrostis daphneella,1322420,48460/1/47120/372739/47158/184884/47157/53552/177236/642883,177236
Phyllobrostis eremitella,1323841,48460/1/47120/372739/47158/184884/47157/53552/177236/642883,177236
Phyllobrostis fregenella,1322419,48460/1/47120/372739/47158/184884/47157/53552/177236/642883,177236
Phyllobrostis hartmanni,1321847,48460/1/47120/372739/47158/184884/47157/53552/177236/642883,177236
Phyllobrotica quadrimaculata,547806,48460/1/47120/372739/47158/184884/47208/71130/372852/176269/51146/245843/373841/734928/178468,51146
Phyllocnistis extrematrix,1099158,48460/1/47120/372739/47158/184884/47157/61352/61353/124273/178467,61353
Phyllocnistis labyrinthella,818765,48460/1/47120/372739/47158/184884/47157/61352/61353/124273/178467,61353
Phyllocnistis ramulicola,1133604,48460/1/47120/372739/47158/184884/47157/61352/61353/124273/178467,61353
Phyllocnistis saligna,818764,48460/1/47120/372739/47158/184884/47157/61352/61353/124273/178467,61353
Phyllocnistis unipunctella,776428,48460/1/47120/372739/47158/184884/47157/61352/61353/124273/178467,61353
Phyllocnistis valentinensis,1153277,48460/1/47120/372739/47158/184884/47157/61352/61353/124273/178467,61353
Phyllocnistis xenia,787978,48460/1/47120/372739/47158/184884/47157/61352/61353/124273/178467,61353
Phyllocoptes compressus,1239403,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes compressus,1239400,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes compressus,1239401,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes compressus,1239402,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes eupadi,547280,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes goniothorax,464835,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes gracilis,504551,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes jaapi,1265609,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes malinus,790640,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes nevadensis,965426,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes parvulus,1466269,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes populi,547279,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes sorbeus,708684,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllocoptes tenuirostris,1372371,48460/1/47120/245097/47119/52788/129763/81508/635987/373225/55584/1020006/1020005/334089,55584
Phyllodesma ilicifolia,109387,48460/1/47120/372739/47158/184884/47157/56583/56584/124919/124717/91047,56584
Phyllodesma kermesifolia,771698,48460/1/47120/372739/47158/184884/47157/56583/56584/124919/124717/91047,56584
Phyllodesma suberifolia,325624,48460/1/47120/372739/47158/184884/47157/56583/56584/124919/124717/91047,56584
Phyllodesma tremulifolia,473747,48460/1/47120/372739/47158/184884/47157/56583/56584/124919/124717/91047,56584
Phyllodiplosis cocciferae,1011132,48460/1/47120/372739/47158/184884/47822/154259/489328/493389/55699/322033/1011130,55699
Phyllodrepa floralis,458391,48460/1/47120/372739/47158/184884/47208/71130/372870/48311/47951/359912/341854/458390,47951
Phyllodrepa melanocephala,1005947,48460/1/47120/372739/47158/184884/47208/71130/372870/48311/47951/359912/341854/458390,47951
Phyllodrepa nigra,1005946,48460/1/47120/372739/47158/184884/47208/71130/372870/48311/47951/359912/341854/458390,47951
Phyllodrepa puberula,1049122,48460/1/47120/372739/47158/184884/47208/71130/372870/48311/47951/359912/341854/458390,47951
Phyllodrepa salicis,1047423,48460/1/47120/372739/47158/184884/47208/71130/372870/48311/47951/359912/341854/458390,47951
Phyllodrepoidea crenata,574904,48460/1/47120/372739/47158/184884/47208/71130/372870/48311/47951/359912/366557/574905,47951
Phyllodromia melanocephala,804283,48460/1/47120/372739/47158/184884/47822/48091/372865/318504/49460/479078/497266/377685,49460
Phyllodromica bolivariana,1451290,48460/1/47120/372739/47158/184884/81769/81770/461451/546574,461451
Phyllodromica chopardi,1451291,48460/1/47120/372739/47158/184884/81769/81770/461451/546574,461451
Phyllodromica danflousi,1451292,48460/1/47120/372739/47158/184884/81769/81770/461451/546574,461451
Phyllodromica isolata,1168292,48460/1/47120/372739/47158/184884/81769/81770/461451/546574,461451
Phyllodromica sardea,1451293,48460/1/47120/372739/47158/184884/81769/81770/461451/546574,461451
Phyllodromica subaptera,772999,48460/1/47120/372739/47158/184884/81769/81770/461451/546574,461451
Phylloecus faunus,1420805,48460/1/47120/372739/47158/184884/47201/84643/143246/143247/1498948/1023584/1050782,143247
Phylloecus linearis,1050781,48460/1/47120/372739/47158/184884/47201/84643/143246/143247/1498948/1023584/1050782,143247
Phylloecus niger,1351139,48460/1/47120/372739/47158/184884/47201/84643/143246/143247/1498948/1023584/1050782,143247
Phylloecus xanthostoma,1351151,48460/1/47120/372739/47158/184884/47201/84643/143246/143247/1498948/1023584/1050782,143247
Phyllognathopus viguieri,493824,48460/1/47120/85493/473790/1091452/121643/774777/774779/85521/493825/493826,493825
Phyllognathus excavatus,470353,48460/1/47120/372739/47158/184884/47208/71130/702480/48202/48201/136361/371689/520061,48201
Phyllometra gracilaria,1324228,48460/1/47120/372739/47158/184884/47157/49531/49530/123033/1008814,49530
Phyllomorpha laciniata,466480,48460/1/47120/372739/47158/184884/47744/61267/372868/51776/51777/319231/627815/466481,51777
Phyllomorpha laciniata,466477,48460/1/47120/372739/47158/184884/47744/61267/372868/51776/51777/319231/627815/466481,51777
Phyllomya volvulus,707241,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/342767/356157/51953/367245/469692/707242,51953
