name,taxon_id,ancestry
Galenidae,471691,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/447514/342946
Galeodidae,484269,48460/1/47120/245097/47119/47824
Galinthiadidae,569983,48460/1/47120/372739/47158/184884/48112/1097011/1097013/1097029
Gallieniellidae,416717,48460/1/47120/245097/47119/47118/120474/342614/367173
Galliobatidae,982602,48460/1/47120/144128/47735/551278/372763/997267/372724/82535/997341
Gallorommatidae,1019327,48460/1/47120/372739/47158/184884/47201/124417/981280/372885
Galumnellidae,751543,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/172532
Galumnidae,172533,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/172532
Gamaselidae,372908,48460/1/47120/245097/47119/52788/129762/52790
Gammaracanthidae,983370,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/885340/885377/708355
Gammarellidae,552296,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/885340/885377/708355
Gammaridae,59806,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/885340/885377/708355
Gammaroporeiidae,983386,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/983381/983382/900859
Garypidae,245011,48460/1/47120/245097/47119/172373/372876/928847/928860/172482
Garypinidae,373214,48460/1/47120/245097/47119/172373/372876/928847/928860/172482
Gasterophilidae,639114,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/342767/356157
Gasteruptiidae,244996,48460/1/47120/372739/47158/184884/47201/124417/145377
Gastrodelphyidae,996686,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Gastronyssidae,245266,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/152845/1466413/1466263
Gaudoglyphidae,982234,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/152845/1466413/1466256
Gecarcinidae,51074,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/706188/47191
Gecarcinucidae,85783,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/447514/342943
Gehypochthoniidae,982163,48460/1/47120/245097/47119/52788/129763/81508/332183/1465063/329513
Gelastocoridae,53499,48460/1/47120/372739/47158/184884/47744/61267/116696/53498
Gelechiidae,55519,48460/1/47120/372739/47158/184884/47157/55518
Gelyellidae,473823,48460/1/47120/85493/473790/1091452/121643/774777/774779/473822
Gengidae,517995,48460/1/47120/372739/47158/184884/47744/125816/372860/52073
Geocoridae,146952,48460/1/47120/372739/47158/184884/47744/61267/372868/466233
Geogarypidae,432741,48460/1/47120/245097/47119/172373/372876/928847/928860/172482
Geometridae,49530,48460/1/47120/372739/47158/184884/47157/49531
Geophilidae,133161,48460/1/47120/144128/49556/67662
Georissidae,456677,48460/1/47120/372739/47158/184884/47208/71130/372870/127445
Georyssidae,371082,48460/1/47120/372739/47158/184884/47208/71130/372870/127445
Geoscelionidae,1281416,48460/1/47120/372739/47158/184884/47201/124417/981280/178935
Geotrupidae,60539,48460/1/47120/372739/47158/184884/47208/71130/702480/48202
Gerdesiidae,1152353,48460/1/47120/245097/47119/47367/202277/526082/534092
Gerridae,59653,48460/1/47120/372739/47158/184884/47744/61267/372861/59654
Geryonidae,459556,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/447514/49505
Gietellidae,981262,48460/1/47120/372739/47158/184884/47208/71130/372852/55050
Gigantapseudidae,996492,48460/1/47120/85493/473790/47187/774775/144114/83718/983429/83719
Giniphargidae,885358,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/885340/885341/885338
Giselinidae,1066900,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Glaphyridae,57465,48460/1/47120/372739/47158/184884/47208/71130/702480/48202
Glaresidae,178189,48460/1/47120/372739/47158/184884/47208/71130/702480/48202
Gliricolidae,1022262,48460/1/47120/372739/47158/184884/83187/372873/714496/152843/371104
Globipedidae,1143900,48460/1/47120/245097/47119/47367/372840/61350
Glomeridae,56080,48460/1/47120/144128/47735/551278/372768/999505/56079/999510
Glomeridellidae,982636,48460/1/47120/144128/47735/551278/372768/999505/56079/999509
Glomeridesmidae,245125,48460/1/47120/144128/47735/551278/372768/999504/153144
Glossinidae,67371,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/342767/347847
Glossosomatidae,172831,48460/1/47120/372739/47158/184884/62164/372842/172830
Glycyphagidae,245265,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/152845/1255718/1466258
Glypheidae,85789,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/342925/342924
Glyphidoceridae,479714,48460/1/47120/372739/47158/184884/47157/55518
Glyphipterigidae,173889,48460/1/47120/372739/47158/184884/47157/53552
Glyphiulidae,563737,48460/1/47120/144128/47735/551278/372763/997267/372724/85543
Glyphocrangonidae,245516,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/342912/47291
Glyptograpsidae,209089,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/706188/47191
Gnaphosidae,50168,48460/1/47120/245097/47119/47118/120474/342614/367173
Gnathidae,1262158,48460/1/47120/85493/473790/47187/774775/144114/48147/343773/343788
Gnathiidae,48146,48460/1/47120/85493/473790/47187/774775/144114/48147/343773/343788
Gnathophausiidae,983448,48460/1/47120/85493/473790/47187/774775/144114/153110
Gnathophyllidae,47842,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/342912/47843
Gnathostenetroidae,1198069,48460/1/47120/85493/473790/47187/774775/144114/48147
Gnathostenetroididae,245406,48460/1/47120/85493/473790/47187/774775/144114/48147/343772/245408
Gobryidae,558006,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/774573
Godzilliidae,996474,48460/1/47120/85493/144130/153131
Goeridae,148208,48460/1/47120/372739/47158/184884/62164/372875/81972
Golovatchiidae,982618,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/986465/986475
Gomphidae,51128,48460/1/47120/372739/47158/184884/47792/47927/1317178
Gomphodesmidae,464091,48460/1/47120/144128/47735/551278/372763/997267/372784/47734/841264/808356
Gondwanothrichidae,1068394,48460/1/47120/85493/60395/1134694/68305/774762
Gondwanotrichidae,996478,48460/1/47120/85493/60395/1134694/68305/774762
Goneplacidae,245512,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/447514/342934
Gonibregmatidae,923598,48460/1/47120/144128/49556/67662
Goniodidae,981053,48460/1/47120/372739/47158/184884/83187/372873/714496/152843/372862
Goniodromitidae,944908,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/1474748/944907
Gonodactylidae,50296,48460/1/47120/85493/473790/47187/774772/49796/1001363/49798
Gonyleptidae,81884,48460/1/47120/245097/47119/47367/202277/526082/534092
Gonypetidae,1097046,48460/1/47120/372739/47158/184884/48112/1097011/1097013/1097028
Gourretiidae,983157,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/171356
Gracillariidae,61353,48460/1/47120/372739/47158/184884/47157/61352
Gradungulidae,85794,48460/1/47120/245097/47119/47118/120474/367158/367188
Granuloppiidae,982129,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/245062
Grapsidae,47190,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/706188/47191
Gripopterygidae,85797,48460/1/47120/372739/47158/184884/47504/372847/570124
Gryllacrididae,68859,48460/1/47120/372739/47158/184884/47651/132694/488701/53896
Gryllidae,52884,48460/1/47120/372739/47158/184884/47651/132694/358855/50158
Grylloblattidae,53797,48460/1/47120/372739/47158/184884/53795/85519/1041274
Gryllotalpidae,71220,48460/1/47120/372739/47158/184884/47651/132694/358855/523975
Guasiniidae,535016,48460/1/47120/245097/47119/47367/202277/526082/534091
Guipuzcosomatidae,1416623,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/986465
Guizhousomatidae,999401,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/986465/986469
Gulgastruridae,996440,48460/1/47120/372739/243773/49470/129730/1005654
Gustaviidae,245264,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/245187
Gylippidae,499145,48460/1/47120/245097/47119/47824
Gymnobisiidae,982069,48460/1/47120/245097/47119/172373/372876/928848/172452
Gymnodamaeidae,245263,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/245279
Gynodiastylidae,475237,48460/1/47120/85493/473790/47187/774775/144114/144115
Gyriniadae,246232,48460/1/47120/372739/47158/184884/47208
Gyrinidae,119971,48460/1/47120/372739/47158/184884/47208/340471
Gyropidae,372898,48460/1/47120/372739/47158/184884/83187/372873/714496/152843/371104
Haaniidae,1097045,48460/1/47120/372739/47158/184884/48112/1097011/1097013/1097027
Haaseidae,982619,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/986465/1205853
Haasiidae,982620,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/986465/986471
Hadromastacidae,813908,48460/1/47120/85493/473790/47187/774775/144114/48147/343793/343794
Hadruridae,1362115,48460/1/47120/245097/47119/48894/1323567/1323568/1323570/1362113
Hadziidae,85802,48460/1/47120/85493/473790/47187/774775/144114/47628/869842/983381/983382/900859
Haematomyzidae,714520,48460/1/47120/372739/47158/184884/83187/372873/714496/152843/714507
Haematopinidae,85803,48460/1/47120/372739/47158/184884/83187/372873/714496/152843/85502
Haemogamasidae,245176,48460/1/47120/245097/47119/52788/129762/52790/907177/936184/1270556/194694
Haglidae,980924,48460/1/47120/372739/47158/184884/47651/132694/488701/132695
Hahniidae,153505,48460/1/47120/245097/47119/47118/120474/342614/367162
Halacaridae,245461,48460/1/47120/245097/47119/52788/129763/83740/55597/635809/496620
Halarachnidae,246213,48460/1/47120/245097/47119/52788/129762/52790/907177/936184/1270556/194694
Halictidae,49707,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955
Halictophagidae,371093,48460/1/47120/372739/47158/184884/83202/902761
Halicyclopidae,1067014,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/1066595
Halimococcidae,373028,48460/1/47120/372739/47158/184884/47744/334037/60922
Haliplidae,173193,48460/1/47120/372739/47158/184884/47208/340471
Halithersidae,1500497,48460/1/47120/245097/47119/47367/526560/552382
Halocyprididae,85805,48460/1/47120/85493/473792/68764/774782/85520/1066624/1066689
Halolaelapidae,982569,48460/1/47120/245097/47119/52788/129762/52790/907177/936184/1270556/1185887
Halonoproctidae,860666,48460/1/47120/245097/47119/47118/84719/1467321
Halophilosciidae,469880,48460/1/47120/85493/473790/47187/774775/144114/48147/84718/343783/343798
Halosbaenidae,983445,48460/1/47120/85493/473790/47187/774775/144114/144116
Hamondiidae,996629,48460/1/47120/85493/473790/1091452/121643/774777/774779/85521
Hamophthiriidae,714510,48460/1/47120/372739/47158/184884/83187/372873/714496/152843/85502
Hansenauropodidae,982595,48460/1/47120/144128/83243/153129
Hansenocarididae,473798,48460/1/47120/85493/473790/1091452/144117/473797
Hapalogastridae,1028877,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/123825/342931
Haplobainosomatidae,982621,48460/1/47120/144128/47735/551278/372763/997267/551280/50425/986465/986474
Haplochthoniidae,245262,48460/1/47120/245097/47119/52788/129763/81508/332183/888610/245080
Haplodesmidae,373216,48460/1/47120/144128/47735/551278/372763/997267/372784/47734/711088/841314/998714
Haplodiplatyidae,713346,48460/1/47120/372739/47158/184884/47793/713334/713336/713344
Haplogonidae,999139,48460/1/47120/144128/47735/551278/372763/997267/551280/50425
Haplomunnidae,813877,48460/1/47120/85493/473790/47187/774775/144114/48147/343772/60691
Haploniscidae,813878,48460/1/47120/85493/473790/47187/774775/144114/48147/343772/60691
Haplosomidae,997994,48460/1/47120/144128/47735/551278/372763/997267/372784/47734
Haplozetidae,245261,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/81509
Harpacticidae,117683,48460/1/47120/85493/473790/1091452/121643/774777/774779/85521
Harpagophoridae,424109,48460/1/47120/144128/47735/551278/372763/997267/372724/85543/997741/997782
Harpetidae,522115,48460/1/47120/205907/522113
Harpirhynchidae,959941,48460/1/47120/245097/47119/52788/129763/83740/55597/635847/635920
Hatschekiidae,480291,48460/1/47120/85493/473790/1091452/121643/774777/774779/153122
Haustoriidae,245473,48460/1/47120/85493/473790/47187/774775/144114/47628/869872/983405/983414/983417
Heatherellidae,732922,48460/1/47120/245097/47119/52788/129762/52790/907177/936184/1270555/1270557
Hebridae,178192,48460/1/47120/372739/47158/184884/47744/61267/372861/178191
Hedylidae,325456,48460/1/47120/372739/47158/184884/47157/47224
Hekelidae,813914,48460/1/47120/85493/473790/47187/774775/144114/48147/84718/343783/343798
Helcomyzidae,373033,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/70139
Heleomyzidae,154606,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/774570
Heliconidae,712570,48460/1/47120/372739/47158/184884/47157
Helicophidae,373034,48460/1/47120/372739/47158/184884/62164/372848
Helicopsychidae,121936,48460/1/47120/372739/47158/184884/62164/372875/121942
Heliodinidae,82516,48460/1/47120/372739/47158/184884/47157/53552
Heliothripidae,1377523,48460/1/47120/372739/47158/184884/83201/372872/1377518
Heliozelidae,126380,48460/1/47120/372739/47158/184884/47157/51269
Helodesmidae,997995,48460/1/47120/144128/47735/551278/372763/997267/372784/47734
Heloeciidae,418178,48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/706188/51931
Helophoridae,1156101,48460/1/47120/372739/47158/184884/47208/71130/372870/127445
Heloridae,371087,48460/1/47120/372739/47158/184884/47201/124417/981280/342818
Helosciomyzidae,373035,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/70139
Helotidae,359537,48460/1/47120/372739/47158/184884/47208/71130/372852/48485
Helotrephidae,936871,48460/1/47120/372739/47158/184884/47744/61267/116696/56555
Hemerobiidae,118993,48460/1/47120/372739/47158/184884/48763/483236
Hemicorduliidae,524812,48460/1/47120/372739/47158/184884/47792
Hemicyclopinidae,1066901,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/1066594
Hemicytheridae,348278,48460/1/47120/85493/473792/68764/774780/85538/1001351/171230
Hemileiidae,81510,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/81509
Hemimeridae,496348,48460/1/47120/372739/47158/184884/47793/713334/713335/949884/713341
Hemioniscidae,245399,48460/1/47120/85493/473790/47187/774775/144114/48147/343797/343796
Hemiphlebiidae,85818,48460/1/47120/372739/47158/184884/47792/47928/1317183
Hemipsocidae,245123,48460/1/47120/372739/47158/184884/83187/144300/474468
Hemisarcoptidae,245260,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/152845/1255718/1254682
Hemiscorpiidae,325939,48460/1/47120/245097/47119/48894/1323567/1323568/1323570/127715
Hemisquillidae,245526,48460/1/47120/85493/473790/47187/774772/49796/1001363/49798
Hemithripidae,1377498,48460/1/47120/372739/47158/184884/83201/372872/1377496
Henicocoridae,981114,48460/1/47120/372739/47158/184884/47744/61267/372868/1442866
Henicopidae,171525,48460/1/47120/144128/49556/122235
Hepialidae,53783,48460/1/47120/372739/47158/184884/47157/53784
Heptageniidae,48006,48460/1/47120/372739/47158/184884/48011/154639
Heptamelidae,1398093,48460/1/47120/372739/47158/184884/47201/84643/49452
Heptathelidae,1405710,48460/1/47120/245097/47119/47118/367187
Herbertiidae,1426989,48460/1/47120/372739/47158/184884/47201/124417/981280/69750
Hercodesmidae,997996,48460/1/47120/144128/47735/551278/372763/997267/372784/47734
Hermanidae,373036,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/119252
Hermanielidae,373037,48460/1/47120/245097/47119/52788/129763/81508/332183
Hermanniellidae,245258,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/245218
Hermanniidae,119253,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1465863/245076
Hermatobatidae,311499,48460/1/47120/372739/47158/184884/47744/61267/372861/59654
Herpyllobiidae,996702,48460/1/47120/85493/473790/1091452/121643/774777/774779/85514/997010
Hersiliidae,47784,48460/1/47120/245097/47119/47118/120474/342614/367174
Hesperentomidae,996448,48460/1/47120/372739/243773/83242/1397966
Hesperiidae,47653,48460/1/47120/372739/47158/184884/47157/47224
Hesperinidae,557994,48460/1/47120/372739/47158/184884/47822/154259/489328
Heteragrionidae,446663,48460/1/47120/372739/47158/184884/47792/47928/1317181
Heteralepadidae,195048,48460/1/47120/85493/473790/1091452/144117/210289/464038/1040842/1066703/1040847
Heterobathmiidae,623003,48460/1/47120/372739/47158/184884/47157/625199
Heterobelbidae,982103,48460/1/47120/245097/47119/52788/129763/81508/332183/1227296/1227488/1465997
Heteroceridae,174627,48460/1/47120/372739/47158/184884/47208/71130/372854/130839
Heterocheilidae,326620,48460/1/47120/372739/47158/184884/47822/48091/372853/48089/48088/70139
